Shipping_ID,Shipment Date,Plant_ID,Sales_ID,Shipping Quantity,Shipping Method,Delivery Status,Tracking Number
8d912638-f954,2024-03-10,001E,5626cbb9-22d0,2.0,Land,Delivered,d55556ff-9c5c-4d99
88f78811-d860,2024-03-06,001C,024a1f24-ab7a,4.0,Sea,Pending,da3f9f60-44b2-4d94
95813261-0a46,2023-12-14,001P,d9fb44c1-2544,1.0,Sea,Pending,5d2d9ab1-5ae2-4fc7
862611b9-7c16,2023-06-27,003B,6d564c42-84f4,4.0,Air,Pending,82c00627-4a54-4659
90134506-5077,2024-03-05,004U,cb7f7adf-0797,3.0,Sea,Pending,80f927ae-41dc-4f2e
ea13f632-d0f4,2024-02-23,001C,c8daf9f6-f384,0.0,Land,Delayed,c59e7cc0-15f3-48b4
a1fd543e-facd,2024-03-16,003C,4ef7352e-adac,1.0,Air,In Transit,84920141-062a-49f0
3b5c5e88-458f,2023-06-07,003B,e1b731a9-4e7e,8.0,Sea,Delivered,8da74b16-74d3-4817
36d2d2c3-a461,2023-09-07,004U,b04b04c3-b8d1,0.0,Air,Delayed,976e7ee4-957b-4480
d99a52ea-2f2b,2024-03-04,002P,90033795-52f2,,Land,In Transit,ad13284b-1e19-4a7a
825bc155-eb69,2023-10-03,001C,8ed3706a-cc7d,8.0,Land,Pending,ac51bef3-5330-4ae6
dcb32a52-435b,2024-04-13,003C,762558cb-7d08,7.0,Land,In Transit,ba64dbb2-2a5a-4fbf
a5cc880d-3e8d,2023-07-16,003C,e4c6eb0b-b644,6.0,Air,Delivered,06dfea79-f9d2-4282
787986ff-588b,2023-12-04,003B,7d72f927-ac05,5.0,Land,In Transit,e54d61cb-e9aa-4a1b
cf2d9b8d-0ede,2023-10-24,003C,39e5f8a0-6778,,Air,Delivered,4c1d72e8-15dd-4cfa
5c947847-37b2,2024-02-07,005M,e8312dc7-81bf,2.0,Air,Delivered,ac65f294-d371-45fd
007681ce-af80,2024-03-21,003B,b8ca9e14-a91c,1.0,Air,Delivered,aea63d03-bc86-46a6
78d17ed6-cedb,2023-08-07,002P,85f339b1-f4b5,1.0,Land,Delivered,de62fbdc-481a-4da9
b3c865a6-32e2,2023-11-04,002P,048eb7ad-4142,,Land,Pending,bca09137-d160-42ba
763d67e4-1657,2023-09-29,001E,40d8fc3a-c2ca,0.0,Air,Delayed,83627195-899b-4b52
b6ff8262-6192,2024-01-15,003B,7e966eca-9482,4.0,Air,Delivered,7d7d3305-b105-46b0
a5e0cef9-04f0,2023-12-13,001E,71663799-5c33,4.0,Land,Pending,8358bd78-1c6e-4173
2b0f5fcb-f061,2024-03-30,002P,f628a34d-4fbd,8.0,Land,Pending,41425b1a-2f35-42d2
34dc2cb7-3150,2023-11-21,003C,3314b8e4-dcf3,1.0,Sea,Pending,1e48920c-ecc1-4810
98325285-bc51,2023-09-25,003C,b415ad6b-fff5,2.0,Sea,Pending,49af8074-b7ae-4e92
f8e71640-58f2,2023-10-24,003B,94a79274-0b49,3.0,Sea,Pending,40937bcc-55ef-432b
8b9de7e6-ea4d,2023-11-26,006P,9808bf05-f6fe,6.0,Air,Pending,2f893954-b454-4166
c2c1f132-fa64,2023-07-28,006P,8881a5bf-450d,,Air,Pending,90c9c45b-d20d-43ee
c309fe42-2658,2023-11-02,004U,bc2f8f0b-3896,17.0,Sea,Delivered,10b67c13-7145-4d9a
cb5c5140-1b7e,2023-09-02,004U,8f99ca0c-e8ef,1.0,Sea,Pending,c1dabc1f-cee5-4758
03802cf3-697c,2023-07-26,004U,c6ec4963-82d5,0.0,Air,Delayed,9ad93ab3-eae8-4de9
1c04e47d-dc77,2023-08-11,004U,81cc14c1-9067,3.0,Sea,Delivered,e65d8166-d483-468c
71d73dab-425f,2023-07-16,005M,ad371ee7-55c2,12.0,Sea,In Transit,66768283-0035-49dd
b4618744-4ddc,2023-08-12,001P,c04e7a09-4341,1.0,Air,In Transit,9887aaa7-6a08-4497
aaf8f7ac-a26a,2024-01-17,006P,8f395c0f-53c0,5.0,Land,Delivered,4d1229a3-89da-440c
de003810-f10b,2023-07-15,003C,08fff437-3681,,Land,In Transit,49dc9ee4-f856-43f2
1b6800d9-62b9,2023-12-08,001P,c6f6873d-1390,1.0,Land,Delivered,453ccd47-90a8-4811
f6b81599-bd70,2023-07-16,005M,4562d0da-c487,,Air,Delivered,b389f0d1-a55e-4a37
8fb19f92-c9dc,2024-03-29,001P,8e55c031-4eb0,0.0,Sea,Delayed,246ef303-033f-44a5
055654ad-2995,2024-01-18,001C,da476374-8a03,3.0,Sea,In Transit,80c0744e-08d2-4655
f9e93e8e-edd3,2024-03-15,001E,adefe5ea-f77d,8.0,Land,Pending,145ad037-0eaf-489b
f4d95dcc-2c84,2023-06-27,006P,9ab16014-45a3,8.0,Air,Pending,2f6d97ef-4b89-49a3
daa9aca2-77c5,2024-03-24,001E,6c364bd3-6ffe,1.0,Air,In Transit,f25d4b2b-300e-43e2
ca38acaf-cd43,2023-08-15,005M,3d61d377-c5f8,8.0,Land,Pending,ef1585ac-0f59-4628
ce85ea87-2ad3,2024-04-28,001P,a5e5ed04-c8ac,0.0,Land,Delayed,defd6661-006a-40c1
052bdac1-6e16,2023-06-23,001P,b4808345-14e8,2.0,Air,Delivered,1d25d9ad-c6cc-45ad
de518f80-6072,2023-11-16,006P,dd6d4546-1c9a,3.0,Land,Delivered,0ecd33ec-4a21-4d9f
51cb98a0-e46a,2024-01-15,002P,c593723a-6664,0.0,Sea,Delayed,6a6a4c6a-21b8-4544
ab4098e3-9ca6,2023-08-04,003C,0e75f0f3-50e3,3.0,Air,Pending,d2fab849-7e36-4854
71e8eaca-9b13,2024-01-25,001C,ffee3f2b-c5ab,10.0,Air,In Transit,c89558c4-8d02-48c2
ee1f686c-6481,2023-10-02,001P,bb4df06c-c62e,0.0,Land,Delayed,d6f391b7-4066-4b17
15a5ce77-942f,2024-01-08,006P,612be0bc-b4cd,0.0,Land,Delayed,a4040ba2-7cd2-4719
d743bcc1-dba7,2023-07-14,004U,96e65ab1-6c7c,8.0,Land,Delivered,ba9251f2-e07f-4ce2
a303f28d-8fc7,2024-03-31,001P,bb95525b-37c7,1.0,Air,In Transit,cde09111-19d5-43b9
2e0b7166-f7ff,2024-03-06,006P,20973600-96eb,12.0,Land,Delivered,deb05f12-96f2-4ebe
5398abc0-f692,2023-10-27,003B,6e9e45ca-efae,6.0,Sea,Delivered,dde85f48-08ee-40fd
095f64c9-d3ee,2024-01-10,001E,8335e180-9021,0.0,Sea,Delayed,30a57304-4eea-400e
3d9a4f9d-aec4,2023-12-27,002P,772065d4-71c4,0.0,Air,Delayed,ce2c9c28-9d32-4e1e
813ee6c2-5f4a,2024-04-01,003C,200f866a-edeb,7.0,Land,Delivered,1b493fe9-4b73-4ad4
69929a30-0177,2023-08-01,002P,35cf9c44-ddb3,5.0,Land,Pending,574c317b-1e1f-423d
50c2e4ab-353b,2023-09-28,004U,0c8ae442-690b,5.0,Air,Pending,3d38bbaa-35b1-4834
f73ceb04-b0ca,2023-10-31,001C,99f9edfa-f060,,Land,Pending,56882ca3-3df1-4893
b6602c37-6b56,2024-04-14,006P,160198c0-1359,16.0,Land,Pending,9af6a1c7-80c5-40f9
a7a9a2b5-42d6,2023-07-02,001E,b4e4ca9d-e325,6.0,Land,Delivered,4a72aee7-7146-47aa
c972ce77-18e1,2024-03-24,002P,721cd9df-cd33,8.0,Air,In Transit,378e3451-04aa-48a9
a7a6f13f-bc27,2023-06-23,002P,dfa22cb5-dc36,0.0,Air,Delayed,37144749-412d-4672
46bbfc6e-fb22,2024-01-31,005M,61367d31-bf54,,Sea,Pending,a09dfc98-8cd1-4632
1427764e-db5e,2024-02-12,001C,e31cfebc-289a,0.0,Air,Delayed,03056cbd-5024-4e9f
459fa7d0-3409,2023-12-14,001E,aecfc567-65cd,12.0,Sea,In Transit,e6a3e137-aca5-4f33
c1be4be6-f8ca,2023-07-06,004U,1eabfef1-1023,1.0,Land,Delivered,e15ec021-8bc4-4c19
504c13b0-c5ef,2023-11-23,003C,0e4b37db-e823,6.0,Land,Delivered,44de9953-d92d-4720
a5e8da82-bda4,2024-02-07,001E,1d5dea58-df49,,Land,Delivered,bec11f66-adaa-4cad
53fa3e97-5de6,2023-08-01,006P,db34ad0b-fe48,,Air,In Transit,88d5e30c-8986-45e5
93e8a111-d391,2023-12-21,003B,0223a9b5-6905,2.0,Land,Delivered,902ef49c-01a1-4fdb
f9349612-69da,2024-01-06,006P,18cd6a8b-c59e,1.0,Sea,Delivered,9caa53dd-6eac-4e1c
3f1c3891-00d3,2024-03-14,004U,5d8b0d75-e0cf,0.0,Land,Delayed,69151b94-12a5-46ec
b625a617-2937,2023-09-25,001C,5c20b434-9cd8,5.0,Land,In Transit,d5a83b77-3acd-4bde
c1ca9c2e-1df6,2023-11-25,003B,0c145d56-a96b,2.0,Land,Delivered,2ec2efd5-b7ac-43f8
3d9de804-c882,2023-06-07,003B,45525839-702a,1.0,Air,In Transit,ea1fa741-b3c7-4e4f
851c329a-03eb,2023-07-26,001C,1ecf61a0-3955,,Land,Pending,69b7dcdf-a72a-453c
e6105248-2b7a,2024-03-31,001P,284d46f5-013f,3.0,Air,Delivered,d89cf9e6-cc10-4c27
3b07b403-dce3,2024-04-12,006P,4f379c3e-ef35,,Air,Delivered,d7064cbb-5903-47d5
68227b2b-e901,2024-02-22,004U,a81ef7cf-4cff,1.0,Air,Pending,4f7c04fa-2057-418e
8eabc972-0098,2024-02-16,006P,4350c236-59a8,5.0,Sea,In Transit,5feb2cf5-9749-449e
03b6b229-a381,2024-01-24,002P,21b6e586-0e9f,,Land,Pending,9c2dffc9-5ba9-48cb
f66e8960-7f61,2023-11-23,005M,2b891a63-f34e,0.0,Land,Delayed,d56855be-42eb-4cde
403228f0-50d8,2023-07-30,006P,0d99f338-3b81,1.0,Land,Delivered,f984c723-29df-4774
cc619a96-3e88,2024-03-13,001P,e61e2968-2e16,6.0,Sea,Delivered,527fec3f-ec19-4b78
20830528-3bff,2024-01-31,005M,35309dad-5f09,0.0,Air,Delayed,6be72a34-8a92-4d43
f7bbb67f-f62b,2024-02-28,003B,57496375-fcae,9.0,Sea,In Transit,230a1926-d42a-4776
b02fc025-1a96,2024-02-07,006P,b18b730b-fd33,7.0,Air,Delivered,2b880287-6b3f-4423
c33498f8-0bf0,2024-01-08,001C,27a50558-ff00,7.0,Sea,Pending,8525b467-b497-4360
13e7aa38-67e0,2023-08-07,006P,8652ceab-8176,,Air,Delivered,a533a5ed-54d7-4893
2e37be9e-8955,2023-08-20,006P,b567fc93-5b2d,,Sea,Pending,30dfbda7-1610-4f19
984ef3b9-778b,2024-03-17,001E,cebeaf98-8e9a,8.0,Air,Pending,501fdf5f-78be-4d66
8b8f95ba-4073,2023-12-24,006P,f62c39f9-6716,4.0,Air,In Transit,385ab19b-3cd4-471f
9578fbeb-5eed,2023-12-19,005M,e1cde9aa-de59,1.0,Sea,Pending,33845f99-0f17-4d3b
a7503557-653d,2023-06-03,001E,1cdcc01b-cd20,,Land,Pending,99d813e1-d0f0-4ef2
65358870-e6f3,2024-02-29,004U,756c34a5-1127,3.0,Air,Delivered,3f28be80-85dd-4531
7f9491fa-9d06,2023-07-05,002P,801609b3-957a,2.0,Sea,Delivered,b09dafd9-5286-40bd
549f085b-e396,2023-12-14,001P,18fc3136-cc5c,2.0,Sea,Pending,b34cd902-a7ab-4273
c59df51d-06ae,2023-10-02,001E,78443c74-7741,1.0,Sea,Pending,06406b11-2caf-4373
eea1107a-33ef,2023-09-12,006P,db85e9a1-11b6,10.0,Air,In Transit,08f27b80-be9f-422c
31b4fa5d-bbf1,2023-08-08,004U,1ed02073-d997,7.0,Sea,Pending,b873bd57-bca1-4437
d09d6c6c-1f40,2023-11-12,004U,f8f1c174-f4f2,2.0,Land,Delivered,34c4df8c-e809-4686
5e8fd6c4-367a,2024-03-01,006P,60cde903-75c6,3.0,Land,Delivered,93cd1341-60db-404f
41c0ef31-dfa4,2023-08-03,003C,1ec6c33f-68a6,1.0,Land,Delivered,c33ccb40-33a8-4162
cbe99672-0516,2024-02-11,001C,2c88b26f-d1bb,3.0,Air,In Transit,7694842e-81e1-41d7
56f64627-e252,2024-04-25,001P,6acf9cfc-883b,9.0,Land,In Transit,05922d33-e8ae-4d85
4a9f0c75-2c76,2024-04-08,003C,529d67ec-e043,2.0,Sea,Delivered,dcab1a48-cf84-4eb1
9055c749-3cd2,2024-04-30,003C,8590b9d5-77d5,3.0,Air,In Transit,59ae3e06-1cd2-4793
ff34e1fc-9002,2024-02-13,001E,4b5e68ac-774f,5.0,Land,Delivered,175f2397-80a3-4a45
067c950a-bb01,2024-02-28,002P,d7dce069-befe,5.0,Air,In Transit,dc9d14a6-dd7b-42da
fada8075-733e,2024-01-24,004U,70028111-90f6,7.0,Land,In Transit,31a5e2f4-deae-44f8
ae07e26e-e1c5,2023-08-03,001E,476bb32e-4863,2.0,Air,In Transit,ad9d9280-0f0d-429b
13bc8a45-8986,2024-01-26,002P,141766c2-d9ad,3.0,Air,Pending,79ac6e2d-cdb8-45d6
8a0dc6b6-fe74,2023-06-22,006P,197e0f2c-25f3,12.0,Sea,Pending,7a95f818-9341-40f1
4d170bc4-844d,2024-04-10,001P,cbbb9f71-3c7d,,Sea,In Transit,fecdcc15-5b7f-4937
88063e7b-b0f9,2024-04-24,001E,3e44c494-1460,9.0,Air,In Transit,fcf80c7e-4db9-41a2
20338a8a-c18c,2023-11-25,001C,c9ad260b-09dd,11.0,Land,Delivered,5fd20708-23de-4317
777b3095-1ded,2023-09-11,001E,b550e92e-a0b8,5.0,Air,Pending,3d7d452b-bf1f-4d0a
be65dd64-f9bd,2023-09-07,004U,17c15776-19c8,5.0,Sea,Delivered,f26887f1-c9a5-4b23
0fff1652-f4ea,2024-03-28,001C,06480718-fb8d,6.0,Air,In Transit,5be6e290-d025-4715
5783e9f8-ea0c,2024-03-23,001C,118e8415-8c88,3.0,Land,In Transit,44e81a89-c05a-472d
7108802c-f175,2024-04-18,002P,5c88be83-bebb,,Land,Delivered,2a9af438-cf0e-4706
d016acf8-5e4e,2024-03-22,003C,e5f9b6e4-a61d,0.0,Air,Delayed,d1a4db9d-ba2c-4174
cd0cd035-f94d,2023-11-19,001C,6e1318bc-3a84,4.0,Land,In Transit,fa78a198-28f0-4458
710b92ed-4961,2023-06-12,003B,7c9ff821-4827,7.0,Sea,Delivered,beb3e2f6-751d-4b99
57442b4b-21de,2023-08-15,004U,d7e57cca-c145,1.0,Sea,Pending,142b0d24-7589-4f7b
448a023c-c71e,2023-11-13,005M,908b62f1-867c,0.0,Land,Delayed,a45ee4fc-7a8b-4f20
a04fafe2-b4d3,2023-07-06,003B,8c118a01-58af,1.0,Air,Delivered,8967e9f3-a451-43be
d180a4be-509f,2023-10-15,003C,b89e537f-6c7a,11.0,Land,Pending,039ce93d-71e2-460d
cc15013d-eb63,2023-08-01,005M,e13f9a53-8292,,Air,Delivered,e3f7bc7f-8cc1-4acf
c544a2ba-217f,2024-01-07,006P,eb4710aa-c458,17.0,Sea,Pending,e0d6acb1-083d-4b60
864c95b8-30bc,2023-09-06,006P,2e5f0923-e8c4,7.0,Sea,In Transit,b563d85c-e371-4895
bd0ec026-e797,2023-10-11,001P,109b6434-aa81,3.0,Land,In Transit,fae41a77-59dd-4f46
ab025370-efc4,2023-11-08,001E,46e30209-e29a,2.0,Land,In Transit,37d5cda5-b854-40ca
6b492e0a-cd3d,2024-01-21,003B,42fd95a3-4609,0.0,Air,Delayed,815a7671-6a67-4adf
890d767b-bce0,2023-09-15,001E,671291e9-d5a7,1.0,Air,Delivered,1a2d0103-4849-4ff2
cd35e932-9aae,2023-08-18,001C,4b325997-4bec,1.0,Air,In Transit,46e6546e-557d-43c4
58bbee90-08a7,2023-08-17,002P,22311cb3-cc59,2.0,Sea,In Transit,33fcf055-89f1-4162
8c42e69d-c242,2023-11-19,003B,2839199b-1d90,3.0,Air,Delivered,d84d4e0a-6e30-441d
8ba8e1c4-c6b5,2023-08-24,005M,9d821148-31f5,15.0,Air,Delivered,11ccfabb-8d05-4e86
89be68b1-7b82,2023-06-12,001P,dfa8c521-785a,10.0,Land,In Transit,80dc50d6-f09a-408f
ce59ca54-5fe6,2023-09-09,002P,ccf96eff-1352,6.0,Air,Delivered,a8cfc868-8682-4d20
03a0d73b-e864,2024-03-14,001E,95e5122c-f080,2.0,Land,In Transit,c35f5473-a52d-477c
3fb3a8b5-beb2,2023-11-27,003B,bf2a1951-4ae4,6.0,Sea,Delivered,82a1c721-03ba-48df
895fb5b1-284c,2024-02-20,005M,e99be122-ed76,3.0,Land,Pending,d1d1aa06-dbe5-42b7
4ae13c9d-3f2b,2023-08-11,001P,cd36ec83-0e58,9.0,Air,In Transit,4113d0ce-558c-40e1
0b833e3d-2d57,2023-12-06,005M,28109c04-036f,0.0,Air,Delayed,b6986b7b-302f-4016
7d27ba4d-09e0,2023-12-29,003C,c604f9d8-702d,0.0,Air,Delayed,871e825c-79c1-4e78
781c579a-6860,2023-09-17,003C,88b795b7-885a,0.0,Land,Delayed,38a719c9-04db-4b1c
80050358-75a4,2023-09-17,004U,8108c5ac-e677,2.0,Land,Pending,d812d9b3-a399-45a2
c47af9c1-9cfc,2023-08-24,001C,46a5f146-64dc,6.0,Land,Pending,66883150-f8b5-4bc0
93e0bc4f-c0d6,2023-07-31,005M,683bca48-fc0a,2.0,Sea,In Transit,12c196f0-4db1-45e4
b43d28d9-80f0,2024-04-23,001E,ba790643-2357,1.0,Sea,In Transit,e68adee9-69e0-4e0c
9dc1bdee-5651,2023-06-26,006P,c91f4b15-0206,4.0,Land,Pending,ec16c781-a057-42be
f2970719-4f4f,2023-12-28,002P,8b8e64d5-f695,1.0,Air,Pending,a1224a86-d107-49ee
9697f198-d3da,2023-08-27,002P,ffac6f93-b474,1.0,Sea,Pending,806fa4ee-d780-451c
baa08272-a636,2023-06-12,002P,2fe71904-1161,11.0,Air,Delivered,8b5bfb62-3d68-4524
3ffabd2f-8165,2023-08-03,006P,8e80b8fc-22f6,0.0,Air,Delayed,a7a612dc-5c33-438f
b6ba83c3-e45b,2023-10-29,001E,179c5afe-c459,2.0,Air,In Transit,b3256156-0867-4afe
e22dcfd9-74e4,2024-01-04,005M,d82682b0-eb02,2.0,Air,Pending,7b39b110-298a-41eb
0dcbaa9b-562b,2024-04-25,004U,46fcb43d-082b,2.0,Sea,Pending,e8c2dec9-9428-477a
f85e7093-05f8,2024-01-15,003C,8c568780-67a6,3.0,Air,Pending,6783cc49-6673-4501
f18e3123-4b0d,2023-12-28,003C,83979d1d-be0c,11.0,Land,In Transit,725e9dbe-8c5d-4a4e
c345e434-87fd,2024-01-29,001E,37bd6431-f093,7.0,Air,Delivered,f7294359-5c5d-4c0f
7de98b05-ea54,2023-08-14,002P,79ff45f4-f0ac,2.0,Land,Pending,bd8cf103-28f4-4005
9df7e565-e528,2023-11-24,003B,0c6a2d87-e51f,0.0,Sea,Delayed,8707e042-196c-4135
dee33966-714a,2024-01-15,001C,bda87862-8aaa,0.0,Sea,Delayed,fea6f38e-038a-4e66
e1f05778-25b8,2024-04-03,001C,f2ffff2f-4d79,2.0,Sea,Delivered,ddbc9d55-b7da-4a5c
02512674-8880,2024-01-20,001E,bc52c7eb-1564,0.0,Air,Delayed,4a09be67-08bc-464e
e60fa278-42dc,2023-11-18,001C,fcc6abdb-96e5,17.0,Air,Pending,6819ca68-4498-47fc
e8ac1a4b-a00d,2023-10-19,003C,3c47fc39-6a2e,18.0,Air,Delivered,af445eee-1c17-469a
87cbf1b0-3de4,2023-11-30,001E,5d5cf44f-4e67,6.0,Sea,Pending,e49fc06c-a8e2-4351
bbdcca4f-6452,2023-12-15,003C,e7d7bcab-52ec,3.0,Sea,In Transit,cade5af7-12c0-4e16
1e0ed868-1ac3,2023-06-15,002P,c2348659-e4cd,1.0,Land,Pending,c9b74ff0-b022-4e59
68ce3420-270c,2023-10-16,005M,3bc53ff4-46c5,2.0,Sea,Delivered,a77ca4e8-601d-406d
755fa8fa-5f7a,2023-10-14,002P,29510bf5-d89a,0.0,Air,Delayed,f3b4f0c6-3a1b-40c8
e23bfd1b-7aa1,2023-10-03,004U,0077328a-def8,,Land,In Transit,37371512-b797-46c3
1453c36f-142a,2023-07-20,003B,8936e87a-8657,3.0,Land,Delivered,b1c2780c-d855-4420
ae8666f7-627a,2023-07-25,001C,2f4db3c0-cdfb,0.0,Air,Delayed,c2ce412d-e871-4976
a7c4408b-186f,2023-08-29,003C,e6905689-a1ed,11.0,Land,Delivered,93fa57df-2082-4646
f630ef5d-1c2c,2023-08-28,003C,11ef9f85-b5e4,6.0,Sea,Delivered,430537f6-b734-4abf
7f3a2315-138d,2023-11-30,006P,a5c24792-ecbd,0.0,Sea,Delayed,1a415022-57a0-4c64
2717e366-f108,2024-01-15,001C,ddb82cbd-8f88,7.0,Land,In Transit,5495f04c-d2eb-47a9
675376b1-4a1c,2023-10-25,001E,fc948b18-a092,2.0,Land,Pending,3ec5a534-82be-474f
f27255e8-1a70,2023-07-16,001E,d6efa7bc-68a1,2.0,Sea,Delivered,930d6c80-3a4f-4501
0a09c5af-8b96,2023-08-07,001C,b6fa2528-19ae,1.0,Land,Pending,acb0eb93-c140-4185
581be37d-040a,2023-08-23,006P,a24138a0-044d,0.0,Land,Delayed,8013ea19-3f67-4c98
2df6f8fa-b34e,2023-06-16,006P,145b4909-e456,1.0,Land,Pending,ddd704c0-2d23-4e36
e5e388ff-de72,2024-02-19,001P,fb720882-495c,2.0,Sea,In Transit,43ff13d7-51cb-43ff
4cba4ef5-e6e2,2023-06-19,001E,b70f3c8f-af2d,10.0,Sea,In Transit,d2773d1a-f7df-4274
53faf3df-9f01,2024-01-05,003C,f61d0125-3cda,0.0,Sea,Delayed,0e71d88d-7f7f-4d56
c89bcb88-5469,2024-04-11,002P,9cae57cb-fbb0,0.0,Sea,Delayed,1a594c52-5cdb-481d
bb2909d6-f10a,2024-02-07,003B,51bafdb4-8f53,13.0,Land,Delivered,c23428f9-af87-4e9f
605914d1-3ff4,2024-04-14,001P,57e2ddff-c7ba,2.0,Land,Delivered,1d76615a-2a6b-4d9d
5e297e7b-71b3,2024-01-28,005M,b6ec12c0-0a89,5.0,Land,Pending,250a0168-b06d-43ab
3f0744f3-9bab,2024-01-29,001C,e3fbf306-901c,0.0,Sea,Delayed,4bc646bf-1d4e-4994
3372c1fd-ed8e,2023-07-11,003C,b37b35d6-b9c9,1.0,Air,Delivered,4863235b-2774-4061
10554d30-2010,2023-11-07,001E,240dab81-0f75,,Air,Pending,cb153aae-95c7-48ff
ff09ce89-9681,2023-12-01,003C,031b01c6-c8ec,14.0,Sea,Delivered,a8181ea9-ea5e-4ebe
1b4dafe4-71af,2023-12-12,002P,ac050319-8c95,4.0,Sea,Pending,fa76f9d8-d26c-4dd0
5854b9cc-a41f,2024-03-29,001P,bf7bb1be-e941,0.0,Sea,Delayed,9bd78393-6f38-4b3f
ebb79929-068b,2024-01-20,001C,ee842836-9ed8,18.0,Land,Pending,fccabfee-f363-4911
26277b35-ee19,2023-09-25,006P,ebd6a019-6c6a,0.0,Sea,Delayed,86badcda-d9fc-4e8c
830f05cd-527c,2023-10-01,003B,8fb99297-fbc7,3.0,Land,Pending,60996401-0419-451e
fd71fd84-7a15,2023-10-10,003C,7100960b-bed0,12.0,Sea,Delivered,2249632b-8a74-4897
d8208dde-9a94,2023-09-22,006P,694dff1a-9a34,0.0,Air,Delayed,b16b027e-eaa6-422b
7099c6ce-0f2f,2023-11-27,003B,7acc28a1-ad13,12.0,Sea,Pending,1ec6389f-a9da-4cb5
d2984120-14d4,2024-03-24,001P,370495cf-2af6,3.0,Sea,In Transit,d588cd9f-01b7-4140
686f1181-efd8,2023-06-14,005M,c518920b-140b,,Sea,In Transit,da2c3d98-7763-4701
8e8739b8-287f,2023-10-26,004U,ec0a4220-99fc,0.0,Air,Delayed,1c992ea0-c3d3-4169
cec91f40-0cf8,2024-04-28,005M,7a05b180-378a,1.0,Sea,Delivered,bd921428-4dd5-45a9
3693855a-3099,2023-09-01,001P,2db33d93-9828,2.0,Land,In Transit,b7b73a90-ea47-4d4b
0415c275-acf3,2024-01-23,001C,01e07b25-4911,2.0,Sea,Delivered,56538e6b-a3f9-465f
fcddc9f1-b58a,2023-06-14,001P,93591302-7306,2.0,Sea,Delivered,e9fe9e5a-7d49-40dd
1133677c-083c,2023-06-19,006P,21a6963c-307b,8.0,Land,In Transit,2266b1ab-25f8-4e8b
337056b3-3074,2023-08-31,004U,552f7aba-6df6,5.0,Land,Pending,48cb75e9-f825-49e2
171ffd12-9d86,2023-06-06,001E,99a27d2e-1067,0.0,Sea,Delayed,5eba2e2c-7669-45f0
7141c631-9b0f,2024-01-02,003C,3c104d88-d52d,14.0,Sea,Delivered,6aef7f8d-8bf3-465c
1fa44f32-2742,2024-02-06,001P,bf62aac4-6462,3.0,Air,Delivered,0f03b3a0-3d2a-4ea5
3ece3c5a-3159,2023-07-30,001C,92f5bcc2-75f9,15.0,Sea,In Transit,1f748379-6645-4f27
90a5594f-4408,2023-12-22,006P,93479cdb-3c3f,0.0,Land,Delayed,4762805d-d92b-46ae
93b6c272-86e3,2023-08-05,003C,f4184683-a198,6.0,Air,Pending,761c5fb5-b09d-4e81
1ac2b5fd-ae0d,2023-12-23,006P,ef409bba-422d,7.0,Air,In Transit,373b56ff-f75f-4def
ebe273be-ed32,2023-06-23,004U,4d5ce9e8-d755,3.0,Land,Delivered,f5c6b0ef-8462-400d
aefd7b1c-c200,2024-02-20,001E,818f11c4-0787,4.0,Land,Delivered,4d676f6c-c2a1-4779
7aa29d66-c5a9,2024-03-19,005M,379dde75-8a3b,19.0,Air,Delivered,1e948b93-6e4f-4baa
33e9bd6c-7824,2024-03-25,002P,3a925af8-c07c,2.0,Sea,Pending,cfd32f55-23db-4513
737b4e5a-5341,2023-06-17,003B,fbc22f8b-ddca,11.0,Land,In Transit,77170fed-65ec-4bff
3880dccd-7b08,2024-01-27,003C,819d083f-09cf,1.0,Air,Delivered,369b3a3b-ef39-462d
6c275e38-9791,2023-07-07,004U,8e7266ab-1eac,2.0,Sea,Pending,3f4e6de4-e01d-4209
6300e6dc-ae44,2024-03-08,001E,8be3af0d-2a4a,4.0,Air,Pending,564dde4d-9c77-41f2
2b92f8e7-3dff,2023-12-18,001P,6f6947ff-d60e,7.0,Air,Pending,4815a958-eaa0-48fc
ecd29676-89fc,2023-12-04,003C,ef73faa6-c463,0.0,Air,Delayed,f740e597-7c3c-49b4
c2694eb7-b118,2023-09-27,001P,3e6ed32f-4e97,5.0,Air,Delivered,f425c75c-4ffc-49c9
6d6d555a-1f02,2023-11-28,001P,2a30ee48-9ef2,8.0,Land,Delivered,8dc58a36-5700-44c8
6b7e22d7-dec0,2024-04-13,001P,e8af3c98-c748,1.0,Land,In Transit,d43c7655-5669-46d6
dc03d16b-e01f,2024-04-18,001P,d95cc92f-5aea,,Air,Pending,fa40df09-be4b-45bd
d3abcdd0-deed,2023-12-17,005M,aeba5671-c299,8.0,Air,Pending,4d8f7143-4159-4b80
5c2d0890-7a5e,2024-03-02,002P,6da0e551-31ac,2.0,Land,In Transit,4fa5ad29-e4dc-46f7
d30020be-55b9,2023-11-09,001P,33974513-d3d8,0.0,Land,Delayed,b15245a7-e0b2-442d
0ef919c6-17af,2024-02-29,003C,82a2a1c8-80b1,13.0,Sea,In Transit,8f9df32f-f3ef-4767
1c133f88-7c26,2023-06-08,001P,ead63a65-8386,1.0,Sea,Pending,e32588f4-9ac0-429c
f19e9025-fec5,2023-11-30,003C,12e2885a-eb90,3.0,Air,Pending,bf929e7e-f91b-4a42
